"From","To"
"2121639104","2070468611"
"2121639104","2069920894"
"2121639104","2069179695"
"2121639104","2065196921"
"2121639104","2064866443"
"2121639104","2064522772"
"2121639104","2063716125"
"2121639104","2062678240"
"2121639104","2061078266"
"2121639104","2058187944"
"2121639104","2056478317"
"2121639104","2055858911"
"2121639104","2053833676"
"2121639104","2052345763"
"2121639104","2051300332"
"2121639104","2042756651"
"2121639104","2042333201"
"2121639104","2041234161"
"2121639104","2040181818"
"2121639104","2040118133"
"2121639104","2036905824"
"2121639104","2034994983"
"2121639104","2034856847"
"2121639104","2030612066"
"2121639104","2029433291"
"2121639104","2027930916"
"2121639104","2025856102"
"2121639104","2025555749"
"2121639104","2025248999"
"2121639104","2023273205"
"2121639104","2022194934"
"2121639104","2020099932"
"2121639104","2018743103"
"2121639104","2017059520"
"2121639104","2015603385"
"2121639104","2015119123"
"2121639104","2014638681"
"2121639104","2011881379"
"2121639104","2011016808"
"2121639104","2009806271"
"2121639104","2008782671"
"2121639104","2007475280"
"2121639104","2007398982"
"2121639104","2007126630"
"2121639104","2006525689"
"2121639104","2006471538"
"2121639104","2004135842"
"2121639104","2003141716"
"2121639104","1997471964"
"2121639104","1995858094"
"2121639104","1995629880"
"2121639104","1994840341"
"2121639104","1993981584"
"2121639104","1993484706"
"2121639104","1993460468"
"2121639104","1991700767"
"2121639104","1991447625"
"2121639104","1990660357"
"2121639104","1989855409"
"2121639104","1988922314"
"2121639104","1988244499"
"2121639104","1987850142"
"2121639104","1986591693"
"2121639104","1984012554"
"2121639104","1983063801"
"2121639104","1981659927"
"2121639104","1981289810"
"2121639104","1979879734"
"2121639104","1974576594"
"2121639104","1971333283"
"2121639104","1969474633"
"2121639104","1966528598"
"2121639104","1965720378"
"2121639104","1961541149"
"2121639104","1949288173"
"2121639104","1943213898"
"2121639104","1919882860"
"2121639104","1909783195"
"2121639104","1908675586"
"2121639104","1876198927"
"2121639104","1828009654"
"2121639104","1802249238"
"2121639104","1789297920"
"2121639104","1769224202"
"2121639104","1733040674"
"2121639104","1704958401"
"2121639104","1659151118"
"2121639104","1643877622"
"2121639104","1606245661"
"2121639104","1587613341"
"2121639104","1573862001"
"2121639104","1568924667"
"2121639104","1567695533"
"2121639104","1566419446"
"2121639104","1556082127"
"2121639104","1555939115"
"2121639104","1548981299"
"2121639104","1537551647"
"2121639104","1537339053"
"2121639104","1535115289"
"2121639104","1533153636"
"2121639104","1511407921"
"2121639104","1503414498"
"2121639104","1503325140"
"2121639104","1494630558"
"2121639104","1490333825"
"2121639104","1489581599"
"2121639104","1489119749"
"2121639104","1487364587"
"2121639104","1481598866"
"2121639104","748663396"
"2121639104","592911867"
"2121639104","591121397"
"2121639104","408413258"
"2121639104","393204645"
"2121639104","189804332"
"2121639104","167747301"
"2121639104","167508148"
"2121639104","143494085"
"2121639104","138856150"
"2121639104","135735867"
"2121639104","94433821"
"2121639104","80369571"
"2121639104","77988601"
"2121639104","45923359"
"2121639104","41294790"
"2159464914","2887147404"
"2159464914","2801786714"
"2159464914","2797575854"
"2159464914","2791450374"
"2159464914","2790496432"
"2159464914","2789571044"
"2159464914","2739517542"
"2159464914","2606916004"
"2159464914","2593936570"
"2159464914","2577810080"
"2159464914","2565697200"
"2159464914","2552865176"
"2159464914","2495079004"
"2159464914","2342010559"
"2159464914","2336237276"
"2159464914","2188598483"
"2159464914","2187699657"
"2159464914","2187587692"
"2159464914","2185903436"
"2159464914","2185144069"
"2159464914","2183553731"
"2159464914","2182531929"
"2159464914","2174827725"
"2159464914","2163158765"
"2159464914","2156772590"
"2159464914","2155176635"
"2159464914","2152191535"
"2159464914","2143499809"
"2159464914","2135710272"
"2159464914","2132944339"
"2159464914","2111694321"
"2159464914","2097028371"
"2159464914","2070512429"
"2159464914","2068089248"
"2159464914","2066387394"
"2159464914","2065429153"
"2159464914","2064910040"
"2159464914","2063915174"
"2159464914","2057245116"
"2159464914","2055419371"
"2159464914","2052114057"
"2159464914","2047187425"
"2159464914","2033940014"
"2159464914","2032268642"
"2159464914","2031866631"
"2159464914","2027912492"
"2159464914","2025012083"
"2159464914","2023963082"
"2159464914","2022143738"
"2159464914","2015675477"
"2159464914","2013116046"
"2159464914","2012842540"
"2159464914","2011981013"
"2159464914","2011891492"
"2159464914","2008862103"
"2159464914","2007596936"
"2159464914","2002416399"
"2159464914","1996781451"
"2159464914","1990449309"
"2159464914","1986488795"
"2159464914","1984567472"
"2159464914","1982564000"
"2159464914","1981123035"
"2159464914","1980390308"
"2159464914","1977949455"
"2159464914","1976237630"
"2159464914","1973567478"
"2159464914","1969795076"
"2159464914","1953024327"
"2159464914","1919453284"
"2159464914","1895598513"
"2159464914","1806648786"
"2159464914","1725282285"
"2159464914","1606245661"
"2159464914","1532437057"
"2159464914","1517144402"
"2159464914","1511783472"
"2159464914","1486016201"
"2159464914","1482688257"
"2159464914","612569231"
"2159464914","219762317"
"2159464914","98711829"
"2154189181","2074898775"
"2154189181","1875159742"
"1983082391","2884633252"
"1983082391","2787955605"
"1983082391","2783543873"
"1983082391","2593672369"
"1983082391","2587151223"
"1983082391","2530030025"
"2068754596","2891601088"
"2068754596","2810555086"
"2068754596","2754461217"
"2068754596","2752524112"
"2068754596","2594306710"
"2068754596","2588372378"
"2068754596","2558970219"
"2068754596","2552865176"
"2068754596","2484952566"
"2068754596","2268906875"
"2068754596","2181877123"
"2068754596","2173386131"
"2068754596","2108497129"
"2068754596","1983063471"
"2169022560","2312305517"
"2169022560","2041756135"
"2127970360","2905422043"
"2127970360","2889690346"
"2127970360","2801331622"
"2127970360","2785598616"
"2127970360","2772038165"
"2127970360","2604286805"
"2127970360","2552865176"
"2127970360","2165235748"
"2127970360","2158237825"
"2127970360","2119392031"
"2127970360","2058893952"
"2127970360","2058641444"
"2127970360","2021834881"
"2127970360","2019028326"
"2127970360","2018257987"
"2127970360","2014821466"
"2127970360","2010601240"
"2127970360","1992497809"
"2127970360","1980233487"
"2127970360","1966024011"
"2127970360","1604224809"
"2127970360","1587562017"
"2127970360","767067438"
"2266312558","2580194074"
"2139096305","2121004706"
"2139096305","2065356234"
"2139096305","2003265506"
"2139096305","41496479"
"2168841956","2603033960"
"2168841956","2126089544"
"2168841956","2060397062"
"2168841956","1975487486"
"2081969027","2908512644"
"2081969027","2899724134"
"2081969027","2807388198"
"2081969027","2335097505"
"2081969027","2164235046"
"2081969027","2148125661"
"2081969027","2110967597"
"2081969027","2105161911"
"2081969027","2102372409"
"2081969027","2077785311"
"2081969027","2009557114"
"2081969027","1986911292"
"2081969027","1980887383"
"2081969027","1979564719"
"2081969027","774500349"
"2592401802","2895307512"
"2592401802","2884787442"
"2592401802","2798916611"
"2042260259","2806773064"
"2042260259","2766227859"
"2042260259","2311801429"
"2042260259","100772080"
"1988483216","2890522506"
"1988483216","2464968426"
"1988483216","2406285178"
"1988483216","2287904935"
"1988483216","2189292319"
"1988483216","2189078380"
"1988483216","2167693484"
"1988483216","2152685121"
"1988483216","2140012747"
"1988483216","2060077986"
"1988483216","2055589427"
"1988483216","2020848168"
"1988483216","2016753537"
"1988483216","1996933319"
"1988483216","1991568859"
"1988483216","1974989864"
"1988483216","1816861883"
"1988483216","1571389561"
"1988483216","1539431437"
"1988483216","342537433"
"1966735381","2586363063"
"1966735381","2018156266"
"59978292","2500590648"
"59978292","2166120289"
"59978292","2152445062"
"59978292","2115748934"
"59978292","2091750737"
"59978292","2085600442"
"59978292","2080874922"
"59978292","2077304131"
"59978292","2076289022"
"59978292","2074477398"
"59978292","2068848991"
"59978292","2067739983"
"59978292","2045167896"
"59978292","2042892811"
"59978292","2031160476"
"59978292","2029758676"
"59978292","2021332322"
"59978292","2003666309"
"59978292","2002932921"
"59978292","1999108254"
"59978292","1992522466"
"59978292","1987896716"
"59978292","1973142259"
"59978292","1848076800"
"59978292","1815995214"
"59978292","1699349104"
"59978292","117453966"
"1835921199","2800096486"
"1835921199","2787955605"
"1835921199","2613126601"
"1835921199","2593707976"
"1835921199","2586221889"
"1835921199","2578796598"
"1835921199","2467799297"
"1835921199","2310807853"
"1835921199","2260466180"
"2005644517","2033730709"
"2020081672","2135332121"
"2084155317","2045838054"
"2167372054","2488172819"
"2167372054","2320811638"
"2167372054","2160154291"
"2167372054","2133134638"
"2167372054","2127811901"
"2167372054","2079208285"
"2167372054","2015423126"
"2167372054","2004172113"
"2167372054","1990370385"
"2167372054","68440375"
"2167372054","50317797"
"2012110859","2188745063"
"2012110859","2185277553"
"2012110859","2165606535"
"2012110859","2118462117"
"2012110859","2034579700"
"2012110859","1997522085"
"2012110859","1493191750"
"2012110859","117096895"
"1972225159","2901560247"
"1972225159","2901294721"
"1972225159","2561495171"
"1972225159","2547154634"
"1972225159","2411645841"
"1972225159","2330135733"
"1972225159","2002640870"
"1972225159","2000098941"
"1972225159","1970765079"
"1972225159","1969574021"
"1972225159","1171335545"
"1969147429","2902268301"
"1969147429","2897314125"
"1969147429","2891058702"
"1969147429","2802940462"
"1969147429","2794329854"
"1969147429","2792996745"
"1969147429","2789286488"
"1969147429","2782647799"
"1969147429","2768318902"
"1969147429","2569684937"
"1969147429","2555251148"
"1969147429","2545980975"
"1969147429","2517310547"
"1969147429","2476106292"
"1969147429","2460499503"
"1969147429","2394626642"
"1969147429","2343775796"
"1969147429","2317990020"
"1969147429","2279856703"
"1969147429","2220443548"
"1969147429","2166097039"
"1969147429","2094652960"
"1969147429","2083678711"
"1969147429","2068026418"
"1969147429","2017640417"
"1969147429","2016553859"
"1969147429","2009635447"
"1969147429","1983082391"
"1969147429","616293162"
"1969147429","366238973"
"2020714635","2765409735"
"2020714635","2613888809"
"2020714635","2602456567"
"2020714635","2239498736"
"2020714635","2183040456"
"2020714635","2168442234"
"2020714635","2141214695"
"2020714635","2050990078"
"2020714635","234569411"
"2091701942","2786355644"
"2091701942","2484952566"
"2091701942","2084077641"
"2091701942","2082032447"
"2091701942","2034714153"
"2091701942","1963643128"
"2016125338","2134477334"
"2016125338","2109073718"
"2016125338","2102209736"
"2016125338","2074564899"
"2016125338","2069613886"
"2016125338","2041234161"
"2016125338","1969345835"
"2016125338","1964920419"
"2016125338","1810201392"
"2093661055","2900654664"
"2093661055","2593133270"
"2093661055","2296306857"
"2093661055","2153510067"
"2093661055","2028754457"
"2093661055","2015969251"
"2093661055","2015330784"
"2093661055","2005833839"
"2093661055","1996546112"
"2093661055","1995590443"
"2093661055","1993857000"
"2093661055","1988548911"
"2093661055","1986883755"
"2093661055","1968963246"
"2093661055","1965602189"
"2093661055","1792773842"
"2093661055","1533508674"
"2093661055","251745622"
"2414302102","2903454941"
"2414302102","2898638608"
"2414302102","2895387395"
"2414302102","2802940462"
"2414302102","2608111154"
"2414302102","2584697406"
"2056530653","2338732076"
"2056530653","2292206452"
"2056530653","2248828949"
"2056530653","2167878428"
"2056530653","2161486993"
"2056530653","2151897275"
"2056530653","2147531013"
"2056530653","2142228998"
"2056530653","2140785685"
"2056530653","2140504256"
"2056530653","2120304111"
"2056530653","2101950590"
"2056530653","2100133856"
"2056530653","2095972207"
"2056530653","2091865347"
"2056530653","2089189561"
"2056530653","2082925743"
"2056530653","2079618253"
"2056530653","2075973621"
"2056530653","2067900469"
"2056530653","1997215510"
"2056530653","1979926645"
"2056530653","1973891872"
"2056530653","1970779429"
"2056530653","1899765478"
"2056530653","1591028215"
"2056530653","1519982546"
"2041489940","2902864754"
"2041489940","2901306454"
"2041489940","2740241547"
"2041489940","2735258014"
"2041489940","2734791846"
"2041489940","2531426067"
"2041489940","2134073758"
"2041489940","2133362015"
"2041489940","2124549230"
"2041489940","2082627618"
"2041489940","2077626509"
"2041489940","2074205485"
"2041489940","2073256728"
"2041489940","2063280400"
"2041489940","2050931410"
"2041489940","2037471544"
"2041489940","2024424677"
"2041489940","2023556379"
"2041489940","2022418213"
"2041489940","2007877952"
"2041489940","2000276566"
"2041489940","1998796318"
"2041489940","1986219263"
"2041489940","1984533147"
"2041489940","1973657979"
"2041489940","1970671330"
"2041489940","1964064018"
"2041489940","1549456807"
"2041489940","1520783278"
"2041489940","55212768"
"2115897892","2575240837"
"2115897892","2323259434"
"2556055268","2904361033"
"2556055268","2873065660"
"2556055268","2811031678"
"2556055268","2811004608"
"2556055268","2810849583"
"2556055268","2621173488"
"162283589","2803567385"
"162283589","2768884407"
"162283589","2564257007"
"162283589","2474509091"
"162283589","2465185290"
"162283589","2313528237"
"162283589","2225271967"
"162283589","2197907043"
"162283589","2182230626"
"162283589","2162835440"
"162283589","2128462766"
"162283589","2127255905"
"162283589","2119864794"
"162283589","2110905018"
"162283589","2087662132"
"162283589","2085318368"
"162283589","2049044570"
"162283589","2037909300"
"162283589","2021485148"
"162283589","1996703804"
"162283589","1988610115"
"162283589","1983955694"
"162283589","1978386270"
"162283589","1977563255"
"162283589","1757916990"
"162283589","1551524543"
"162283589","1543242418"
"162283589","1510049210"
"162283589","1496447784"
"2066104200","2736924884"
"2066104200","2493729071"
"2066104200","2268674374"
"2066104200","2150499457"
"2066104200","2145847972"
"2066104200","2081412828"
"2066104200","2068407715"
"2066104200","2065356234"
"2066104200","2060530126"
"2066104200","2042143101"
"2066104200","2023975414"
"2066104200","2003265506"
"2066104200","1984284294"
"2066104200","1971353270"
"2066104200","656596637"
"2025324821","2614070490"
"2025324821","2153661851"
"2025324821","2138270677"
"2025324821","2075201293"
